pv_name,temperature,pressure,windspeed,dewpoint,ghi_global,hour_sin,hour_cos,doy_sin,doy_cos,ghi_neighbor_1,ghi_neighbor_2,ghi_neighbor_3
pv_128,0.010752208668736132,0.0051710932797550185,0.006653585914837889,0.007154144227147748,0.2018482855490869,0.01631762607756721,0.010164422748165943,0.007153092160399353,0.010464181883559697,0.2798290305365258,0.22265849163983237,0.22183383731438597
pv_130,0.010709436630039587,0.005172567148762618,0.006655370620828996,0.007164065673821452,0.20550020096002442,0.01627972996483972,0.010190047808310636,0.007110971748487468,0.010515520436278441,0.2829415799166442,0.2236198075757747,0.21414070151618778
pv_132,0.010757778865085532,0.005207017516353222,0.006639842823564221,0.007136541305022489,0.21175352885646012,0.01632948425534137,0.010133717256986887,0.0070931158902073485,0.01048073758781989,0.27789304762238776,0.22659672615374898,0.20997846186702235
pv_134,0.010858225274304058,0.005128089872574268,0.006607629029022424,0.007197388411585972,0.20759551003140764,0.016263062495933622,0.010043509486967686,0.007131186397467585,0.010522460474449774,0.2812586342562857,0.2281535715289592,0.2092407327410421
pv_136,0.010848847855322497,0.005206167771440608,0.006608587108835297,0.007131765693979701,0.2050462516716846,0.016298626460780855,0.010026035901763408,0.007080654713273402,0.010478529163869996,0.28250246196208034,0.22865274225079296,0.21011932944617626
pv_138,0.010821374282499376,0.005228598464383148,0.006570445645449819,0.007170615460031375,0.20635523427756652,0.01615876289803428,0.010157477244056738,0.007164241785049421,0.010473324198566123,0.2804389883829451,0.2252056692552524,0.2142552681061656
pv_14,0.012126639136565025,0.005317335594304722,0.006953262805237398,0.007573854924308605,0.20400126529136128,0.015922297860317996,0.010734116481876615,0.00747189342483153,0.011950222149183088,0.28079356262981076,0.22623340549130128,0.21092214421090166
pv_140,0.010842033523881087,0.005238432506095335,0.006647682549778228,0.007114091734619427,0.20857765081741717,0.016259881471378,0.0101398172199751,0.0071033283181408235,0.010522955345391874,0.2760851944978786,0.22916509577482666,0.2123038362406177
pv_142,0.012166982423473109,0.005513397692892279,0.00713910560500547,0.007645590759304905,0.20869616118589873,0.016448839296249913,0.010839893512242897,0.007824962005863832,0.011801100425395943,0.27158004512135775,0.2285127781201062,0.21183114385220891
pv_144,0.012151087822145383,0.0054996261806120085,0.007117933105290211,0.007657783267661528,0.20331817504933844,0.016467600787929592,0.010861886766454902,0.007876906181188055,0.011731364459003843,0.28348797357996147,0.22236870540070178,0.21146095739971293
