datetime,CSI_imputed,GHI_clear,solar_elev,source,GHI_imputed
2024-01-01 21:20:00,0.0,0.0,-50.022346132210394,gap_fill_s2_copy,0.0
2024-01-01 21:25:00,0.0,0.0,-50.808887491807006,gap_fill_s2_copy,0.0
2024-01-01 21:30:00,0.0,0.0,-51.58737518483336,gap_fill_s2_copy,0.0
2024-01-01 21:35:00,0.0,0.0,-52.35715792030482,gap_fill_s2_copy,0.0
2024-01-01 21:40:00,0.0,0.0,-53.11754164292961,gap_fill_s2_copy,0.0
2024-01-01 21:45:00,0.0,0.0,-53.86778747007793,gap_fill_s2_copy,0.0
2024-01-01 21:50:00,0.0,0.0,-54.607107944734146,gap_fill_s2_copy,0.0
2024-01-01 21:55:00,0.0,0.0,-55.3346649091365,gap_fill_s2_copy,0.0
2024-01-01 22:00:00,0.0,0.0,-56.0495658457442,gap_fill_s2_copy,0.0
2024-01-01 22:05:00,0.0,0.0,-56.75086183364629,gap_fill_s2_copy,0.0
2024-01-01 22:10:00,0.0,0.0,-57.437544752972364,gap_fill_s2_copy,0.0
2024-01-01 22:15:00,0.0,0.0,-58.10854487521753,gap_fill_s2_copy,0.0
2024-01-01 22:20:00,0.0,0.0,-58.762729857999545,gap_fill_s2_copy,0.0
2024-01-01 22:25:00,0.0,0.0,-59.39890304929255,gap_fill_s2_copy,0.0
2024-01-01 22:30:00,0.0,0.0,-60.01580407929473,gap_fill_s2_copy,0.0
